year,month,location_period_id,sm
2015,10,14390,22.333334
2015,10,14391,26.446808
2015,10,14393,36.166668
2015,10,14397,48.11111
2015,10,14400,43.423077
2015,10,14401,40.172413
2015,10,14403,53.041668
2015,10,14406,49.866665
2015,10,14445,22.666666
2015,10,14455,56.837837
2015,10,14456,50.47619
2015,10,14458,65.0
2015,10,14460,48.0
2015,10,14466,51.5
2015,10,14472,27.714285
2015,10,14487,35.0
2015,10,14489,14.0
2015,10,14517,36.95652
2015,10,14518,25.772728
2015,10,14537,54.454544
2015,10,14548,79.0
2015,10,14588,67.6
2015,10,14591,77.0
2015,10,14593,68.5
2015,10,14594,84.0
2015,10,14597,55.0
2015,10,14598,81.6
2015,10,14599,79.0
2015,10,14600,75.0
2015,10,14612,73.2
2015,10,14626,62.81818
2015,10,14635,89.333336
2015,10,14665,82.0
2015,10,14667,78.0
2015,10,14669,80.0
2015,10,14671,83.75
2015,10,14675,72.0
2015,10,14676,73.0
2015,10,14682,73.666664
2015,10,14684,67.0
2015,10,14685,78.5
2015,10,14695,58.1
2015,10,14726,30.48276
2015,10,14752,34.46154
2015,10,14899,85.833336
2015,10,14946,68.52941
2015,10,14967,42.608696
2015,10,14969,25.17647
2015,10,14982,31.619047
2015,10,14983,43.933334
2015,10,14985,69.19444
2015,10,14989,65.666664
2015,10,15058,73.34615
2015,10,15121,12.0
2015,10,15150,54.214287
2015,10,15154,29.62857
2015,10,15169,41.0
2015,10,15175,39.0
2015,10,15179,21.898876
2015,10,15182,53.0
2015,10,15183,69.92308
2015,10,15195,61.190475
2015,10,15196,60.17647
2015,10,15197,56.0
2015,10,15200,38.666668
2015,10,15218,41.0
2015,10,15226,75.0
2015,10,15232,31.0
2015,10,15331,42.035713
2015,10,15334,32.73077
2015,10,15335,17.086956
2015,10,15337,53.266666
2015,10,15345,44.291668
2015,10,15347,28.069767
2015,10,15349,36.603176
2015,10,15356,55.5
2015,10,15366,36.2973
2015,10,15378,14.909091
2015,10,15413,20.448277
2015,10,15426,40.0
2015,10,15506,10.083127
2015,10,15510,44.25
2015,10,15511,27.935898
2015,10,15543,29.8
2015,10,16613,6.8867927
2015,10,16615,47.338463
2015,10,16616,18.574661
2015,10,16618,1.1584158
2015,10,16619,9.351851
2015,10,16620,20.102766
2015,10,16622,28.315493
2015,10,16623,11.681416
2015,10,16624,14.532408
2015,10,16625,14.6654415
2015,10,16627,17.836206
2015,10,16631,2.040404
2015,10,16632,4.3626943
2015,10,16634,1.9178082
2015,10,16635,27.761194
2015,10,16636,1.9767442
2015,10,16637,2.7833333
2015,10,16638,9.431818
2015,10,16639,3.1904762
2015,10,16640,12.076923
2015,10,16643,19.632076
2015,10,16644,1.9095477
2015,10,16646,6.0153847
2015,10,16648,7.325
2015,10,16649,26.8
2015,10,16650,3.8952382
2015,10,16651,12.120879
2015,10,16652,42.288136
2015,10,16653,1.6666666
2015,10,16654,3.6956522
2015,10,16655,2.0533333
2015,10,16656,3.1404958
2015,10,16659,75.75
2015,10,16662,43.194443
2015,10,16673,29.824562
2015,10,16674,17.464285
2015,10,16675,55.196262
2015,10,16677,52.57857
2015,10,16679,25.675
2015,10,16681,4.655738
2015,10,16685,70.42593
2015,10,16686,6.6829267
2015,10,16687,18.664
2015,10,16691,9.756757
2015,10,16694,53.377247
2015,10,16697,38.827587
2015,11,92,61.98077
2015,11,1162,74.5
2015,11,1343,31.114286
2015,11,1355,32.035713
2015,11,1842,55.688526
2015,11,1919,76.42857
2015,11,2425,65.388885
2015,11,2428,62.568626
2015,11,2520,41.166668
2015,11,2797,30.321428
2015,11,2832,64.03846
2015,11,3170,40.310345
2015,11,3223,60.376625
2015,11,3331,73.0
2015,11,3559,65.79487
2015,11,3704,57.083332
2015,11,3800,54.175823
2015,11,4463,56.0
2015,11,5445,41.588234
2015,11,5537,64.21429
2015,11,5624,44.173912
2015,11,5853,7.2130494
2015,11,6340,59.809525
2015,11,6401,56.333332
2015,11,7188,27.923077
2015,11,7511,55.989475
2015,11,8311,62.0
2015,11,8536,61.105263
2015,11,8667,52.918365
2015,11,9661,45.857143
2015,11,9969,22.5
2015,11,10064,66.739494
2015,11,10067,70.29412
2015,11,10288,27.333334
2015,11,10519,37.52174
2015,11,10529,54.7027
2015,11,10686,55.017242
2015,11,10860,26.692308
2015,11,11099,68.0
2015,11,11259,58.375
2015,11,11484,73.72727
2015,11,11511,73.27778
2015,11,11521,17.91067
2015,11,11531,24.1
2015,11,11532,29.33091
2015,11,11536,12.269006
2015,11,11565,74.25
2015,11,11626,54.066666
2015,11,11655,77.0
2015,11,11718,73.82609
2015,11,11720,70.6875
2015,11,11785,82.333336
2015,11,12084,26.578947
2015,11,12091,25.5
2015,11,12092,11.666667
2015,11,12093,27.5
2015,11,12096,42.0
2015,11,12099,16.956522
2015,11,12105,21.0
2015,11,12109,32.5
2015,11,12112,18.666666
2015,11,12122,10.333333
2015,11,12124,15.571428
2015,11,12125,19.8
2015,11,12130,19.5
2015,11,12140,30.0
2015,11,12142,26.61111
2015,11,12154,29.1875
2015,11,12155,37.166668
2015,11,12165,57.0
2015,11,12229,19.5
2015,11,12230,34.342857
2015,11,12235,20.0
2015,11,12236,16.0
2015,11,12242,18.75
2015,11,12281,13.5
2015,11,12283,30.0
2015,11,12284,24.235294
2015,11,12285,33.363636
2015,11,12286,19.918919
2015,11,12287,13.458333
2015,11,12293,19.5
2015,11,12294,12.5
2015,11,12297,18.216667
2015,11,12298,28.285715
2015,11,12299,15.189189
2015,11,12307,54.333332
2015,11,12314,19.666666
2015,11,12317,21.0
2015,11,12318,32.0
2015,11,12323,24.918367
2015,11,12324,7.5833335
2015,11,12325,16.6
2015,11,12334,30.5
2015,11,12425,20.875
2015,11,12426,20.789474
2015,11,12458,14.4
2015,11,12459,17.0
2015,11,12460,28.0
2015,11,12462,15.0
2015,11,12463,12.875
2015,11,12464,11.833333
2015,11,12466,8.888889
2015,11,12467,7.3333335
2015,11,12470,25.0
2015,11,12501,22.666666
2015,11,12512,17.7
2015,11,12532,31.0
2015,11,12535,33.0
2015,11,12562,49.411766
2015,11,12563,48.857143
2015,11,12570,36.272728
2015,11,12629,42.0
2015,11,12636,43.5
2015,11,12690,27.0
2015,11,12692,22.4
2015,11,12707,17.588236
2015,11,12711,24.0
2015,11,12720,25.0
2015,11,12726,26.666666
2015,11,12727,20.266666
2015,11,12728,26.75
2015,11,12731,30.0
2015,11,12732,13.568627
2015,11,12734,13.307693
2015,11,12737,26.333334
2015,11,12738,15.454545
2015,11,12745,45.714287
2015,11,12746,50.5
2015,11,12752,50.916668
2015,11,12753,41.435898
2015,11,12757,38.25
2015,11,12765,50.466667
2015,11,12766,25.0
2015,11,12768,32.357143
2015,11,12769,26.0
2015,11,12774,42.1875
2015,11,12850,35.0
2015,11,12851,25.0
2015,11,12902,18.75
2015,11,12910,15.333333
2015,11,12912,30.0
2015,11,12915,16.0
2015,11,12928,40.733334
2015,11,12932,33.666668
2015,11,12933,36.857143
2015,11,12937,27.5
2015,11,12942,61.070423
2015,11,13004,51.2
2015,11,13012,60.57143
2015,11,13017,48.0
2015,11,13035,64.5
2015,11,13054,22.857143
2015,11,13055,12.2
2015,11,13057,3.25
2015,11,13058,23.666666
2015,11,13059,12.142858
2015,11,13060,9.833333
2015,11,13061,16.0
2015,11,13063,9.4
2015,11,13064,10.25
2015,11,13066,38.333332
2015,11,13072,17.0
2015,11,13073,10.166667
2015,11,13074,9.8
2015,11,13075,29.964285
2015,11,13079,8.666667
2015,11,13080,9.75
2015,11,13081,27.0
2015,11,13082,29.25
2015,11,13083,37.36842
2015,11,13109,16.75
2015,11,13110,27.5
2015,11,13111,29.0
2015,11,13112,15.5
2015,11,13113,14.666667
2015,11,13114,17.9375
2015,11,13115,12.714286
2015,11,13117,23.222221
2015,11,13119,20.307692
2015,11,13120,24.151516
2015,11,13122,18.75
2015,11,13162,58.0
2015,11,13167,59.0
2015,11,13169,49.0
2015,11,13170,52.0
2015,11,13183,58.0
2015,11,13184,46.25
2015,11,13187,39.0
2015,11,13191,33.0
2015,11,13220,24.86111
2015,11,13227,5.6031747
2015,11,13233,4.419753
2015,11,13234,7.725
2015,11,13235,18.826086
2015,11,13240,17.0
2015,11,13267,23.736841
2015,11,13268,22.222221
2015,11,13269,27.82353
2015,11,13273,16.857143
2015,11,13274,28.777779
2015,11,13278,25.0
2015,11,13279,13.0
2015,11,13280,25.0
2015,11,13286,9.538462
2015,11,13292,19.368422
2015,11,13293,19.096447
2015,11,13325,11.879121
2015,11,13352,8.814815
2015,11,13404,8.2
2015,11,13407,22.28
2015,11,13408,21.607843
2015,11,13467,24.225
2015,11,13469,22.75
2015,11,13472,31.333334
2015,11,13496,19.84127
2015,11,13505,29.636364
2015,11,13506,15.119047
2015,11,13508,24.457626
2015,11,13514,90.0
2015,11,13522,30.767857
2015,11,14091,22.0
2015,11,14143,61.0
2015,11,14154,41.4
2015,11,14155,41.148647
2015,11,14157,41.61039
2015,11,14182,45.22222
2015,11,14254,56.833332
2015,11,14355,75.92593
2015,11,14357,67.93939
2015,11,14361,68.47059
2015,11,14364,87.895836
2015,11,14371,60.34375
2015,11,14375,50.666668
2015,11,14376,56.55
2015,11,14380,65.333336
2015,11,14383,75.09375
2015,11,14385,79.4375
2015,11,14387,64.0
2015,11,14389,74.55102
2015,11,14390,48.666668
2015,11,14391,62.02128
2015,11,14393,71.166664
2015,11,14397,78.422226
2015,11,14400,80.2
2015,11,14401,78.344826
2015,11,14403,86.083336
2015,11,14406,86.022224
2015,11,14445,33.333332
2015,11,14455,76.189186
2015,11,14456,75.28571
2015,11,14458,68.0
2015,11,14460,69.5
2015,11,14466,73.5
2015,11,14472,50.857143
2015,11,14487,50.0
2015,11,14489,39.0
2015,11,14517,70.0
2015,11,14518,65.86364
2015,11,14537,63.242424
2015,11,14548,95.4
2015,11,14588,76.2
2015,11,14591,86.0
2015,11,14593,74.0
2015,11,14594,86.0
2015,11,14597,58.0
2015,11,14598,78.0
2015,11,14599,78.666664
2015,11,14600,74.0
2015,11,14612,76.8
2015,11,14626,62.636364
2015,11,14635,78.0
2015,11,14665,86.0
2015,11,14667,86.0
2015,11,14669,81.0
2015,11,14671,90.0
2015,11,14675,96.0
2015,11,14676,93.5
2015,11,14682,93.0
2015,11,14684,91.0
2015,11,14685,93.0
2015,11,14695,92.5
2015,11,14726,53.724136
2015,11,14752,54.11111
2015,11,14899,77.14286
2015,11,14946,81.03529
2015,11,14967,69.521736
2015,11,14969,67.78432
2015,11,14982,60.095238
2015,11,14983,72.53333
2015,11,14985,66.138885
2015,11,14989,90.5
2015,11,15058,69.28
2015,11,15121,36.863636
2015,11,15150,89.85714
2015,11,15154,18.571428
2015,11,15169,20.0
2015,11,15175,22.818182
2015,11,15179,11.932584
2015,11,15182,26.0
2015,11,15183,30.0
2015,11,15195,28.857143
2015,11,15196,16.264706
2015,11,15197,25.818182
2015,11,15200,7.6666665
2015,11,15218,14.0
2015,11,15226,30.5
2015,11,15232,12.0
2015,11,15331,26.607143
2015,11,15334,21.692308
2015,11,15335,10.956522
2015,11,15337,36.466667
2015,11,15345,25.291666
2015,11,15347,9.5348835
2015,11,15349,23.301588
2015,11,15356,65.75
2015,11,15366,23.108109
2015,11,15378,41.363636
2015,11,15413,13.103448
2015,11,15426,23.903225
2015,11,15506,10.745658
2015,11,15510,30.75
2015,11,15511,15.679487
2015,11,15543,17.52
2015,11,16613,8.028302
2015,11,16615,58.49231
2015,11,16616,15.6470585
2015,11,16618,1.7058823
2015,11,16619,6.7777777
2015,11,16620,17.972332
2015,11,16622,17.940845
2015,11,16623,7.539823
2015,11,16624,11.555555
2015,11,16625,10.621324
2015,11,16627,13.068966
2015,11,16631,2.7319589
2015,11,16632,3.0515463
2015,11,16634,2.6164384
2015,11,16635,31.731344
2015,11,16636,2.8953488
2015,11,16637,4.85
2015,11,16638,4.5
2015,11,16639,5.071429
2015,11,16640,17.948717
2015,11,16643,13.6603775
2015,11,16644,2.6331658
2015,11,16646,2.7230768
2015,11,16648,15.35
2015,11,16649,8.54
2015,11,16650,8.390476
2015,11,16651,18.604395
2015,11,16652,36.033897
2015,11,16653,4.517857
2015,11,16654,11.565217
2015,11,16655,9.986667
2015,11,16656,9.958677
2015,11,16659,73.375
2015,11,16662,34.162163
2015,11,16673,23.31579
2015,11,16674,17.214285
2015,11,16675,45.299065
2015,11,16677,49.389286
2015,11,16679,19.4625
2015,11,16681,5.7213116
2015,11,16685,65.44444
2015,11,16686,8.45
2015,11,16687,17.232
2015,11,16691,6.5135136
2015,11,16694,25.670658
2015,11,16697,38.977013
2015,12,92,30.173077
2015,12,1162,36.875
2015,12,1343,23.0
2015,12,1355,17.571428
2015,12,1842,19.32787
2015,12,1919,43.714287
2015,12,2425,38.305557
2015,12,2428,27.0
2015,12,2520,25.625
2015,12,2797,21.107143
2015,12,2832,46.73077
2015,12,3170,19.034483
2015,12,3223,22.649351
2015,12,3331,47.5
2015,12,3559,28.666666
2015,12,3704,25.75
2015,12,3800,32.01099
2015,12,4463,30.333334
2015,12,5445,6.0588236
2015,12,5537,29.642857
2015,12,5624,29.652174
2015,12,5853,8.014608
2015,12,6340,24.119047
2015,12,6401,23.266666
2015,12,7188,10.692307
2015,12,7511,43.626316
2015,12,8311,26.5
2015,12,8536,30.473684
2015,12,8667,33.367348
2015,12,9661,15.0
2015,12,9969,22.5
2015,12,10064,29.756302
2015,12,10067,35.14706
2015,12,10288,15.0
2015,12,10519,14.913043
2015,12,10529,28.621622
2015,12,10686,20.844828
2015,12,10860,24.214285
2015,12,11099,39.714287
2015,12,11259,34.125
2015,12,11484,68.40909
2015,12,11511,70.833336
2015,12,11521,16.543425
2015,12,11531,26.5
2015,12,11532,24.578182
2015,12,11536,5.356725
2015,12,11565,60.875
2015,12,11626,39.0
2015,12,11655,60.733334
2015,12,11718,62.913044
2015,12,11720,55.625
2015,12,11785,62.77778
2015,12,12084,15.368421
2015,12,12091,20.0
2015,12,12092,6.4666667
2015,12,12093,21.0
2015,12,12096,33.0
2015,12,12099,8.826087
2015,12,12105,16.0
2015,12,12109,26.0
2015,12,12112,10.166667
2015,12,12122,5.0
2015,12,12124,8.285714
2015,12,12125,10.6
2015,12,12130,10.0
2015,12,12140,15.727273
2015,12,12142,6.611111
2015,12,12154,15.5625
2015,12,12155,15.25
2015,12,12165,8.5
2015,12,12229,5.25
2015,12,12230,16.142857
2015,12,12235,6.75
2015,12,12236,4.0
2015,12,12242,5.75
2015,12,12281,6.75
2015,12,12283,15.25
2015,12,12284,10.941176
2015,12,12285,19.363636
2015,12,12286,10.783784
2015,12,12287,5.8333335
2015,12,12293,9.666667
2015,12,12294,6.0
2015,12,12297,9.933333
2015,12,12298,14.285714
2015,12,12299,5.891892
2015,12,12307,25.0
2015,12,12314,7.2380953
2015,12,12317,8.428572
2015,12,12318,20.0
2015,12,12323,12.387755
2015,12,12324,9.75
2015,12,12325,5.6
2015,12,12334,18.75
2015,12,12425,8.8125
2015,12,12426,9.052631
2015,12,12458,6.8
2015,12,12459,11.0
2015,12,12460,23.0
2015,12,12462,10.0
2015,12,12463,5.0
2015,12,12464,5.0
2015,12,12466,3.6666667
2015,12,12467,5.6666665
2015,12,12470,20.0
2015,12,12501,14.0
2015,12,12512,7.0
2015,12,12532,14.0
2015,12,12535,17.0
2015,12,12562,20.588236
2015,12,12563,26.571428
2015,12,12570,16.854546
2015,12,12629,13.0
2015,12,12636,6.5
2015,12,12690,19.2
2015,12,12692,14.9
2015,12,12707,9.176471
2015,12,12711,6.5
2015,12,12720,11.153846
2015,12,12726,14.0
2015,12,12727,11.6
2015,12,12728,13.375
2015,12,12731,19.0
2015,12,12732,6.3333335
2015,12,12734,8.769231
2015,12,12737,14.2
2015,12,12738,9.136364
2015,12,12745,69.42857
2015,12,12746,73.5
2015,12,12752,67.416664
2015,12,12753,73.76923
2015,12,12757,64.2
2015,12,12765,79.26667
2015,12,12766,59.0
2015,12,12768,43.785713
2015,12,12769,68.0
2015,12,12774,68.125
2015,12,12850,17.0
2015,12,12851,11.0
2015,12,12902,6.25
2015,12,12910,6.0
2015,12,12912,22.5
2015,12,12915,8.6
2015,12,12928,12.8
2015,12,12932,36.333332
2015,12,12933,38.57143
2015,12,12937,26.875
2015,12,12942,65.59155
2015,12,13004,23.8
2015,12,13012,23.047619
2015,12,13017,29.0
2015,12,13035,25.5
2015,12,13054,15.857142
2015,12,13055,3.2
2015,12,13057,2.375
2015,12,13058,10.666667
2015,12,13059,3.7142856
2015,12,13060,4.1666665
2015,12,13061,7.375
2015,12,13063,5.2
2015,12,13064,2.75
2015,12,13066,34.77778
2015,12,13072,10.6
2015,12,13073,3.6666667
2015,12,13074,3.0
2015,12,13075,23.035715
2015,12,13079,1.6666666
2015,12,13080,3.0
2015,12,13081,18.333334
2015,12,13082,15.875
2015,12,13083,30.421053
2015,12,13089,8.0
2015,12,13109,5.75
2015,12,13110,11.5
2015,12,13111,13.0
2015,12,13112,5.75
2015,12,13113,5.9166665
2015,12,13114,4.9375
2015,12,13115,3.7142856
2015,12,13117,9.555555
2015,12,13119,7.25
2015,12,13120,5.6060605
2015,12,13122,7.3125
2015,12,13162,28.333334
2015,12,13167,31.5
2015,12,13169,45.0
2015,12,13183,23.0
2015,12,13184,10.25
2015,12,13187,5.0
2015,12,13191,4.0
2015,12,13220,21.86111
2015,12,13227,1.4761904
2015,12,13233,5.123457
2015,12,13234,6.975
2015,12,13235,18.347826
2015,12,13240,16.0
2015,12,13267,10.421053
2015,12,13268,8.666667
2015,12,13269,20.941177
2015,12,13273,5.8333335
2015,12,13274,11.851851
2015,12,13278,18.0
2015,12,13279,9.0
2015,12,13280,21.0
2015,12,13286,10.676923
2015,12,13292,8.263158
2015,12,13293,5.0558376
2015,12,13325,8.769231
2015,12,13352,3.8148148
2015,12,13404,30.6
2015,12,13407,39.52
2015,12,13408,42.764706
2015,12,13467,11.725
2015,12,13469,13.625
2015,12,13472,16.354166
2015,12,13496,26.619047
2015,12,13505,53.42857
2015,12,13506,21.166666
2015,12,13508,26.243698
2015,12,13514,73.75
2015,12,13522,44.776787
2015,12,14091,41.446808
2015,12,14143,78.5
2015,12,14154,46.9
2015,12,14155,45.77027
2015,12,14157,35.727272
2015,12,14182,31.555555
2015,12,14252,89.0
2015,12,14254,24.846153
2015,12,14355,88.25926
2015,12,14357,83.08572
2015,12,14361,85.23529
2015,12,14364,90.97872
2015,12,14371,79.9375
2015,12,14375,77.333336
2015,12,14376,78.75
2015,12,14380,84.333336
2015,12,14383,83.9375
2015,12,14385,82.9375
2015,12,14387,66.0
2015,12,14389,86.53061
2015,12,14390,72.666664
2015,12,14391,84.93617
2015,12,14393,84.4
2015,12,14397,91.255554
2015,12,14400,90.16
2015,12,14401,90.655174
2015,12,14403,85.791664
2015,12,14406,92.28889
2015,12,14445,51.0
2015,12,14455,74.51351
2015,12,14456,74.38095
2015,12,14460,73.0
2015,12,14466,71.25
2015,12,14472,74.92308
2015,12,14487,71.0
2015,12,14489,76.0
2015,12,14517,89.04348
2015,12,14518,86.40909
2015,12,14537,65.666664
2015,12,14548,96.6
2015,12,14588,48.6
2015,12,14591,88.0
2015,12,14593,57.0
2015,12,14597,43.0
2015,12,14598,67.4
2015,12,14599,66.333336
2015,12,14600,53.0
2015,12,14612,51.0
2015,12,14626,68.181816
2015,12,14635,46.0
2015,12,14665,91.0
2015,12,14667,89.0
2015,12,14669,82.0
2015,12,14671,91.5
2015,12,14675,94.0
2015,12,14676,85.5
2015,12,14682,87.666664
2015,12,14684,89.0
2015,12,14685,86.0
2015,12,14695,92.7
2015,12,14726,49.793102
2015,12,14752,61.444443
2015,12,14899,40.363636
2015,12,14946,85.670586
2015,12,14967,89.78261
2015,12,14969,86.47059
2015,12,14982,80.0
2015,12,14983,82.8
2015,12,14985,29.86111
2015,12,14989,87.0
2015,12,15058,28.11111
2015,12,15121,44.522728
2015,12,15150,88.5
2015,12,15154,13.114285
2015,12,15169,11.0
2015,12,15175,14.818182
2015,12,15179,8.280899
2015,12,15182,16.5
2015,12,15183,16.615385
2015,12,15195,14.047619
2015,12,15196,8.088235
2015,12,15197,10.909091
2015,12,15200,4.6666665
2015,12,15218,6.5
2015,12,15226,8.666667
2015,12,15232,12.333333
2015,12,15331,18.5
2015,12,15334,23.576923
2015,12,15335,7.130435
2015,12,15337,27.466667
2015,12,15345,16.041666
2015,12,15347,4.5116277
2015,12,15349,17.619047
2015,12,15356,47.75
2015,12,15366,19.297297
2015,12,15378,37.78788
2015,12,15413,13.620689
2015,12,15426,16.67742
2015,12,15506,10.174938
2015,12,15510,23.75
2015,12,15511,11.589744
2015,12,15543,22.08
2015,12,16613,4.707547
2015,12,16615,56.376923
2015,12,16616,11.262444
2015,12,16618,2.059406
2015,12,16619,2.2469137
2015,12,16620,12.806324
2015,12,16622,5.1605635
2015,12,16623,2.0707965
2015,12,16624,7.361111
2015,12,16625,3.7794118
2015,12,16627,7.62931
2015,12,16631,2.7755103
2015,12,16632,2.9274611
2015,12,16634,5.712329
2015,12,16635,25.432837
2015,12,16636,2.4651163
2015,12,16637,4.263158
2015,12,16638,5.0113635
2015,12,16639,5.9761906
2015,12,16640,10.410256
2015,12,16643,8.179245
2015,12,16644,2.3417087
2015,12,16646,4.415385
2015,12,16648,16.4125
2015,12,16649,4.44
2015,12,16650,7.4666667
2015,12,16651,14.340659
2015,12,16652,23.983051
2015,12,16653,10.160714
2015,12,16654,12.652174
2015,12,16655,21.173334
2015,12,16656,12.165289
2015,12,16659,50.625
2015,12,16662,25.833334
2015,12,16673,14.701755
2015,12,16674,14.357142
2015,12,16675,19.186916
2015,12,16677,28.02143
2015,12,16679,6.45
2015,12,16681,5.819672
2015,12,16685,32.666668
2015,12,16686,6.1
2015,12,16687,5.872
2015,12,16691,6.2972975
2015,12,16694,7.185629
2015,12,16697,23.781609
2016,1,92,18.576923
2016,1,1162,14.375
2016,1,1343,23.257143
2016,1,1355,11.392858
2016,1,1842,12.131147
2016,1,1919,23.514286
2016,1,2425,22.333334
2016,1,2428,15.137255
2016,1,2520,14.25
2016,1,2797,32.78125
2016,1,2832,41.615383
2016,1,3170,9.344828
2016,1,3223,13.636364
2016,1,3331,21.0
2016,1,3559,15.051282
2016,1,3704,11.875
2016,1,3800,21.76923
2016,1,4463,35.666668
2016,1,5445,2.1176472
2016,1,5537,16.642857
2016,1,5624,23.73913
2016,1,5853,10.063745
2016,1,6340,8.634147
2016,1,6401,10.266666
2016,1,7188,5.6153846
2016,1,7511,22.652632
2016,1,8311,4.0
2016,1,8536,16.578947
2016,1,8667,26.68
2016,1,9661,8.428572
2016,1,9969,15.5
2016,1,10064,12.731092
2016,1,10067,12.676471
2016,1,10288,13.571428
2016,1,10519,6.5652175
2016,1,10529,13.432432
2016,1,10686,9.689655
2016,1,10860,26.642857
2016,1,11099,16.0
2016,1,11259,16.75
2016,1,11484,55.636364
2016,1,11511,54.555557
2016,1,11521,7.3399506
2016,1,11531,14.1
2016,1,11532,11.309091
2016,1,11536,4.011696
2016,1,11565,50.375
2016,1,11626,31.733334
2016,1,11655,50.92857
2016,1,11718,42.804348
2016,1,11720,38.75
2016,1,11785,47.0
2016,1,12084,12.315789
2016,1,12091,20.0
2016,1,12092,4.6666665
2016,1,12093,19.5
2016,1,12096,32.0
2016,1,12099,6.521739
2016,1,12105,16.0
2016,1,12109,24.5
2016,1,12112,7.1666665
2016,1,12122,4.3333335
2016,1,12124,9.571428
2016,1,12125,8.4
2016,1,12130,7.5
2016,1,12140,17.363636
2016,1,12142,4.888889
2016,1,12154,8.75
2016,1,12155,7.5
2016,1,12165,2.5
2016,1,12229,2.0
2016,1,12230,10.8
2016,1,12235,4.25
2016,1,12236,2.0
2016,1,12242,3.5
2016,1,12281,4.25
2016,1,12283,14.0
2016,1,12284,9.3529415
2016,1,12285,16.818182
2016,1,12286,7.081081
2016,1,12287,3.3541667
2016,1,12293,7.0
2016,1,12294,4.0
2016,1,12297,7.6666665
2016,1,12298,13.357142
2016,1,12299,3.1891892
2016,1,12307,12.166667
2016,1,12314,3.952381
2016,1,12317,5.571429
2016,1,12318,18.0
2016,1,12323,7.265306
2016,1,12324,11.5
2016,1,12325,3.6
2016,1,12334,16.25
2016,1,12425,7.1875
2016,1,12426,8.105263
2016,1,12458,5.6
2016,1,12459,9.0
2016,1,12460,23.0
2016,1,12462,9.0
2016,1,12463,2.125
2016,1,12464,4.3333335
2016,1,12466,2.1111112
2016,1,12467,7.3333335
2016,1,12470,19.5
2016,1,12501,11.333333
2016,1,12512,3.3
2016,1,12532,10.75
2016,1,12535,11.0
2016,1,12562,9.882353
2016,1,12563,13.428572
2016,1,12570,7.8545456
2016,1,12629,15.0
2016,1,12636,6.0
2016,1,12690,17.0
2016,1,12692,12.5
2016,1,12707,7.5882354
2016,1,12711,5.5
2016,1,12720,6.3846154
2016,1,12726,12.333333
2016,1,12727,9.4
2016,1,12728,11.375
2016,1,12731,15.666667
2016,1,12732,2.3921568
2016,1,12734,5.8461537
2016,1,12737,11.533334
2016,1,12738,7.1363635
2016,1,12745,54.285713
2016,1,12746,65.5
2016,1,12752,53.0
2016,1,12753,68.051285
2016,1,12757,54.8
2016,1,12765,70.53333
2016,1,12766,61.0
2016,1,12768,32.5
2016,1,12769,89.0
2016,1,12774,63.5
2016,1,12850,15.0
2016,1,12851,7.928571
2016,1,12902,5.0
2016,1,12910,4.6666665
2016,1,12912,20.5
2016,1,12915,6.2
2016,1,12928,4.4
2016,1,12932,39.666668
2016,1,12933,40.0
2016,1,12937,28.5
2016,1,12942,59.704224
2016,1,13004,11.6
2016,1,13012,6.9
2016,1,13035,2.3333333
2016,1,13054,12.0
2016,1,13055,2.6
2016,1,13057,2.5
2016,1,13058,5.5
2016,1,13059,1.4285715
2016,1,13060,3.6666667
2016,1,13061,4.75
2016,1,13063,5.4
2016,1,13064,3.0
2016,1,13066,24.4
2016,1,13072,8.4
2016,1,13073,2.8333333
2016,1,13074,2.8
2016,1,13075,21.821428
2016,1,13079,3.0
2016,1,13080,3.25
2016,1,13081,10.166667
2016,1,13082,8.5
2016,1,13083,30.421053
2016,1,13109,3.0
2016,1,13110,6.0
2016,1,13111,7.0
2016,1,13112,1.75
2016,1,13113,3.6666667
2016,1,13114,1.875
2016,1,13115,2.5714285
2016,1,13117,4.111111
2016,1,13119,5.673077
2016,1,13120,4.7171717
2016,1,13122,2.8125
2016,1,13162,4.6666665
2016,1,13167,4.0
2016,1,13169,9.0
2016,1,13183,8.461538
2016,1,13184,3.75
2016,1,13187,5.0
2016,1,13191,4.0
2016,1,13220,19.432432
2016,1,13227,1.5079365
2016,1,13233,7.012346
2016,1,13234,7.8
2016,1,13235,16.695652
2016,1,13240,13.0
2016,1,13267,5.6842103
2016,1,13268,3.2
2016,1,13269,15.947369
2016,1,13273,5.285714
2016,1,13274,5.5925927
2016,1,13278,19.0
2016,1,13279,11.0
2016,1,13280,21.0
2016,1,13286,12.338462
2016,1,13292,5.883041
2016,1,13293,2.8375635
2016,1,13325,10.934066
2016,1,13352,3.5925925
2016,1,13404,64.066666
2016,1,13407,67.84
2016,1,13408,69.17647
2016,1,13467,5.85
2016,1,13469,5.125
2016,1,13472,9.625
2016,1,13496,58.46479
2016,1,13505,77.125
2016,1,13506,33.32143
2016,1,13508,31.826447
2016,1,13514,52.625
2016,1,13522,54.732143
2016,1,14091,65.82979
2016,1,14143,89.5
2016,1,14154,67.5
2016,1,14155,67.0946
2016,1,14157,53.688313
2016,1,14182,30.333334
2016,1,14246,58.5
2016,1,14252,75.8
2016,1,14254,4.6
2016,1,14355,85.166664
2016,1,14357,83.48485
2016,1,14361,86.117645
2016,1,14364,88.458336
2016,1,14371,79.3125
