location,outbreak_number,start_weekday,duration,threshold,total_suspected_cases,attack_rate,total_deaths,cfr,temporal_scale,country,population,area,mean_R0,population_density,rural_urban,pop_cat,who_region,start_date,end_date,total_confirmed_cases,spatial_scale,location_period_id,time_to_peak..weeks.
afr::nga::bauchi::bauchi,4,Monday,18,9.569205659,4730,6.534589331,NA,NA,weekly,NGA,723840.4,3960.758694,2.18,182.7529663,Rural settings,"Population <1,000,000",AFR,3/26/2018,7/29/2018,NA,admin2,12293,7
afr::nga::bauchi::darazo,1,Monday,11,0.158653825,89,0.313491321,6,6.741573034,weekly,NGA,283899.4,2488.257866,2.2,114.0956506,Rural settings,"Population <1,000,000",AFR,8/30/2010,11/14/2010,NA,admin2,12284,3
afr::nga::bauchi::dass,2,Monday,21,0.986481769,92,0.791395775,0,0,weekly,NGA,116250.3,526.4851304,1.9,220.8045266,Rural settings,"Population <1,000,000",AFR,2/10/2014,7/6/2014,NA,admin2,12281,10
afr::nga::bauchi::ganjuwa,1,Monday,19,0.861956336,1230,3.887752217,25,2.032520325,weekly,NGA,316378.2,5284.101742,1.53,59.87360112,Rural settings,"Population <1,000,000",AFR,7/5/2010,11/14/2010,NA,admin2,12286,11
afr::nga::bauchi::itasgadau,1,Monday,10,0.044385725,51,0.196533094,0,0,weekly,NGA,259498.3,1539.658027,1.95,168.5428163,Rural settings,"Population <1,000,000",AFR,9/6/2010,11/14/2010,NA,admin2,12285,3
afr::nga::bauchi::jama'are,1,Monday,11,0.573689692,140,1.048878929,0,0,weekly,NGA,133475.8,547.3203999,1.81,243.8714143,Rural settings,"Population <1,000,000",AFR,8/30/2010,11/14/2010,NA,admin2,12283,7
afr::nga::bauchi::jama'are,2,Monday,13,0.573689692,182,1.200354995,0,0,weekly,NGA,151621.8,547.3203999,1.55,277.0256691,Rural settings,"Population <1,000,000",AFR,9/8/2014,12/7/2014,NA,admin2,12283,5
afr::nga::bauchi::kirfi,1,Monday,14,0.536948262,378,2.284743745,18,4.761904762,weekly,NGA,165445.3,2516.273655,1.7,65.75012208,Rural settings,"Population <1,000,000",AFR,7/26/2010,10/31/2010,NA,admin2,12289,7
afr::nga::bauchi::misau,1,Monday,17,0.088100058,155,0.331511668,4,2.580645161,weekly,NGA,467555.2,2196.346186,1.85,212.878645,Rural settings,"Population <1,000,000",AFR,8/16/2010,12/12/2010,NA,admin2,12298,5
afr::nga::bauchi::ningi,2,Monday,18,0.289076264,504,0.885816846,NA,NA,weekly,NGA,568966.4,5822.391936,1.93,97.72038816,Rural settings,"Population <1,000,000",AFR,8/9/2010,12/12/2010,NA,admin2,12299,8
afr::nga::bauchi::ningi,3,Monday,7,0.289076264,33,0.051054434,0,0,weekly,NGA,646368.9,5822.391936,2.02,111.0143232,Rural settings,"Population <1,000,000",AFR,10/6/2014,11/23/2014,NA,admin2,12299,3
afr::nga::bauchi::shira,1,Monday,13,0.309688988,227,0.73214197,16,7.04845815,weekly,NGA,310049.2,1370.573541,1.68,226.2185798,Rural settings,"Population <1,000,000",AFR,8/23/2010,11/21/2010,NA,admin2,15197,4
afr::nga::bauchi::shira,2,Monday,6,0.309688988,51,0.137435352,3,5.882352941,weekly,NGA,371083.6,1370.573541,1.76,270.7505937,Rural settings,"Population <1,000,000",AFR,9/21/2015,11/1/2015,NA,admin2,15197,3
afr::nga::bauchi::tafawabalewa,1,Monday,16,0.351574192,303,0.874319699,NA,NA,weekly,NGA,346555.2,2830.452343,1.83,122.4380975,Rural settings,"Population <1,000,000",AFR,8/2/2010,11/21/2010,NA,admin2,12294,6
afr::nga::bauchi::tafawabalewa,3,Monday,29,0.351574192,239,0.607106946,9,3.765690377,weekly,NGA,393670.3,2830.452343,1.25,139.0838821,Rural settings,"Population <1,000,000",AFR,3/10/2014,9/28/2014,NA,admin2,12294,3
afr::nga::bauchi::toro,2,Monday,13,0.29006704,204,0.518951756,9,4.411764706,weekly,NGA,393100.1,7082.523596,1.81,55.50282956,Rural settings,"Population <1,000,000",AFR,8/9/2010,11/7/2010,NA,admin2,12287,3
afr::nga::bauchi::toro,3,Monday,16,0.29006704,294,0.658372811,0,0,weekly,NGA,446555.5,7082.523596,2.09,63.05033707,Rural settings,"Population <1,000,000",AFR,4/7/2014,7/27/2014,NA,admin2,12287,7
afr::nga::benue::makurdi,1,Monday,12,0.470792934,797,2.103962857,58,7.277289837,weekly,NGA,378809,834.3124721,1.54,454.0373213,Rural settings,"Population <1,000,000",AFR,1/6/2014,3/30/2014,NA,admin2,12307,5
afr::nga::borno::bayo,1,Monday,13,0.658966099,242,2.679306183,16,6.611570248,weekly,NGA,90321.9,1061.573288,1.1,85.08305646,Rural settings,"Population <100,000",AFR,8/2/2010,10/31/2010,NA,admin2,12317,3
afr::nga::borno::biu,1,Monday,22,1.043479369,1247,3.06968439,23,1.844426624,weekly,NGA,406230.7,5108.043058,2.01,79.52765773,Rural settings,"Population <1,000,000",AFR,6/16/2014,11/16/2014,NA,admin2,12314,7
afr::nga::borno::damboa,1,Monday,15,0.143913518,147,0.364102779,0,0,weekly,NGA,403732.2,7853.261102,1.67,51.40949661,Rural settings,"Population <1,000,000",AFR,11/16/2015,2/28/2016,NA,admin2,12323,10
afr::nga::borno::jere,1,Monday,15,2.922452731,3478,11.53910914,NA,NA,weekly,NGA,301409.8,870.4366493,1.78,346.2742524,Rural settings,"Population <1,000,000",AFR,8/14/2017,11/26/2017,NA,admin2,12334,4
afr::nga::borno::kukawa,1,Monday,8,0.776107733,140,1.053719341,10,7.142857143,weekly,NGA,132862.7,2078.810583,1.67,63.91284569,Rural settings,"Population <1,000,000",AFR,2/8/2010,4/4/2010,NA,admin2,15223,3
afr::nga::borno::kwayakusar,2,Monday,17,1.466276466,213,2.882628673,13,6.103286385,weekly,NGA,73890.9,732.9837211,2.25,100.808378,Rural settings,"Population <100,000",AFR,7/21/2014,11/16/2014,NA,admin2,12325,5
afr::nga::borno::ngala,1,Monday,5,0.270435109,375,1.114493289,26,6.933333333,weekly,NGA,336475.8,2576.470149,1.45,130.5956524,Rural settings,"Population <1,000,000",AFR,9/6/2010,10/10/2010,NA,admin2,12324,3
afr::nga::gombe::akko,1,Monday,5,0.066076144,117,0.302915538,8,6.837606838,weekly,NGA,386246.3,2852.498012,2.15,135.4063345,Rural settings,"Population <1,000,000",AFR,8/9/2010,9/12/2010,NA,admin2,12426,3
afr::nga::gombe::kaltungo,1,Monday,22,0.101608141,92,0.412002454,8,8.695652174,weekly,NGA,223299.6,1153.14599,2.18,193.6438248,Rural settings,"Population <1,000,000",AFR,6/14/2010,11/14/2010,NA,admin2,12902,5
afr::nga::gombe::yamaltu/deba,1,Monday,22,0.37733162,388,1.333665317,20,5.154639175,weekly,NGA,290927.6,2160.470727,1.37,134.6593575,Rural settings,"Population <1,000,000",AFR,7/5/2010,12/5/2010,NA,admin2,12425,3
afr::nga::gombe::yamaltu/deba,2,Monday,22,0.37733162,58,0.193104806,0,0,weekly,NGA,300355,2160.470727,2.17,139.0229436,Rural settings,"Population <1,000,000",AFR,7/18/2011,12/18/2011,NA,admin2,12425,3
afr::nga::jigawa::birninkudu,1,Monday,15,0.339034043,598,0.963034299,11,1.839464883,weekly,NGA,620954,2829.284862,1.64,219.4738354,Rural settings,"Population <1,000,000",AFR,7/25/2011,11/6/2011,NA,admin2,12084,9
afr::nga::kaduna,3,Monday,28,0.080760778,1433,0.18532741,48,3.34961619,weekly,NGA,7732261.5,44315.00744,1.74,174.4840393,Rural settings,"Population >1,000,000",AFR,1/20/2014,8/3/2014,NA,admin1,7863,17
afr::nga::kaduna::chikun,1,Monday,29,0.251633066,235,0.544362307,0,0,weekly,NGA,431697.8,4859.501964,2.07,88.83581141,Rural settings,"Population <1,000,000",AFR,2/28/2011,9/18/2011,NA,admin2,15196,3
afr::nga::kaduna::igabi,2,Monday,45,0.667498072,681,1.360282983,8,1.174743025,weekly,NGA,500631.1,3494.234799,1.47,143.2734572,Rural settings,"Population <1,000,000",AFR,2/28/2011,1/8/2012,NA,admin2,12099,4
afr::nga::kaduna::igabi,3,Monday,6,0.667498072,69,0.126208584,0,0,weekly,NGA,546714,3494.234799,1.47,156.4617238,Rural settings,"Population <1,000,000",AFR,9/1/2014,10/12/2014,NA,admin2,12099,3
afr::nga::kaduna::makarfi,1,Monday,10,0.525616407,77,0.415189184,1,1.298701299,weekly,NGA,185457.6,516.8423169,2.32,358.8282034,Rural settings,"Population <1,000,000",AFR,4/21/2014,6/29/2014,NA,admin2,15200,3
afr::nga::kaduna::makarfi,2,Monday,12,0.525616407,40,0.215682693,0,0,weekly,NGA,185457.6,516.8423169,1.75,358.8282034,Rural settings,"Population <1,000,000",AFR,10/6/2014,12/28/2014,NA,admin2,15200,3
afr::nga::kaduna::soba,2,Monday,26,0.244893346,368,0.999311107,2,0.543478261,weekly,NGA,368253.7,2151.250941,1.62,171.1811918,Rural settings,"Population <1,000,000",AFR,3/3/2014,8/31/2014,NA,admin2,12092,12
afr::nga::kano::bichi,1,Monday,8,0.228649891,56,0.160807873,1,1.785714286,weekly,NGA,348241.7,607.6971601,2.2,573.0513862,Rural settings,"Population <1,000,000",AFR,11/11/2013,1/5/2014,NA,admin2,12122,5
afr::nga::kano::bichi,2,Monday,5,0.228649891,30,0.075775982,0,0,weekly,NGA,395903.8,607.6971601,1.72,651.4820638,Rural settings,"Population <1,000,000",AFR,7/10/2017,8/13/2017,NA,admin2,12122,3
afr::nga::kano::dawakinkudu,1,Monday,48,0.483680779,640,2.171008241,24,3.75,weekly,NGA,294793.9,384.4703711,1.92,766.7532329,Rural settings,"Population <1,000,000",AFR,11/25/2013,10/26/2014,NA,admin2,12912,46
afr::nga::kano::doguwa,1,Monday,10,0.385347589,40,0.205415853,3,7.5,weekly,NGA,194726.9,1440.216733,1.94,135.2066641,Rural settings,"Population <1,000,000",AFR,8/4/2014,10/12/2014,NA,admin2,12466,3
afr::nga::kano::gaya,1,Monday,5,0.710566599,34,0.163486789,2,5.882352941,weekly,NGA,207967.9,567.8278221,2.17,366.2516909,Rural settings,"Population <1,000,000",AFR,11/25/2013,12/29/2013,NA,admin2,12910,3
afr::nga::kano::gezawa,1,Monday,14,0.273117924,112,0.316657986,4,3.571428571,weekly,NGA,353693.9,363.4939103,1.85,973.03941,Rural settings,"Population <1,000,000",AFR,11/25/2013,3/2/2014,NA,admin2,12105,3
afr::nga::kano::kiru,1,Monday,8,0.131566684,74,0.214419358,1,1.351351351,weekly,NGA,345118.1,827.7991212,1.63,416.910445,Rural settings,"Population <1,000,000",AFR,7/7/2014,8/31/2014,NA,admin2,12464,3
afr::nga::kano::kunchi,1,Monday,5,0.615149292,303,2.4120363,0,0,weekly,NGA,125620,703.9485442,2.19,178.4505431,Rural settings,"Population <1,000,000",AFR,8/30/2010,10/3/2010,NA,admin2,12458,3
afr::nga::kano::kunchi,2,Monday,7,0.615149292,44,0.307991516,1,2.272727273,weekly,NGA,142861.1,703.9485442,1.99,202.9425321,Rural settings,"Population <1,000,000",AFR,7/28/2014,9/14/2014,NA,admin2,12458,3
afr::nga::kano::madobi,1,Monday,5,0.322590492,40,0.22460664,2,5,weekly,NGA,178089.1,266.8631094,2.03,667.3425203,Rural settings,"Population <1,000,000",AFR,8/25/2014,9/28/2014,NA,admin2,12459,3
afr::nga::kano::rano,1,Monday,7,0.291090723,252,1.142744585,3,1.19047619,weekly,NGA,220521.7,517.3866033,1.51,426.2222844,Rural settings,"Population <1,000,000",AFR,7/21/2014,9/7/2014,NA,admin2,15218,3
afr::nga::kano::rano,2,Monday,6,0.291090723,34,0.149446824,0,0,weekly,NGA,227505.7,517.3866033,1.66,439.7208945,Rural settings,"Population <1,000,000",AFR,7/20/2015,8/30/2015,NA,admin2,15218,3
afr::nga::kano::rogo,1,Monday,22,0.273607875,259,0.880860344,1,0.386100386,weekly,NGA,294030.7,811.3327112,1.68,362.4045918,Rural settings,"Population <1,000,000",AFR,5/19/2014,10/19/2014,NA,admin2,12467,4
afr::nga::kano::tofa,1,Monday,9,0.616867181,110,0.835874102,0,0,weekly,NGA,131598.8,202.9048613,1.69,648.5739137,Rural settings,"Population <1,000,000",AFR,6/15/2015,8/16/2015,NA,admin2,12462,5
afr::nga::kano::tudunwada,1,Monday,9,0.175079383,149,0.303844409,2,1.342281879,weekly,NGA,490382.6,2568.24486,2.12,190.9407501,Rural settings,"Population <1,000,000",AFR,7/7/2014,9/7/2014,NA,admin2,12463,3
afr::nga::kano::wudil,4,Monday,47,0.384653222,743,1.693516892,16,2.153432032,weekly,NGA,438732,791.1042136,1.23,554.5818016,Rural settings,"Population <1,000,000",AFR,11/11/2013,10/5/2014,NA,admin2,12112,38
afr::nga::katsina::bindawa,1,Monday,9,0.356239459,133,0.784538761,9,6.766917293,weekly,NGA,169526.4,392.0451766,1.51,432.4154718,Rural settings,"Population <1,000,000",AFR,9/6/2010,11/7/2010,NA,admin2,12130,3
afr::nga::katsina::ingawa,1,Monday,10,0.251559543,127,0.668309979,6,4.724409449,weekly,NGA,190031.6,762.7603232,2.39,249.1367134,Rural settings,"Population <1,000,000",AFR,8/30/2010,11/7/2010,NA,admin2,12125,4
afr::nga::katsina::kaita,1,Monday,5,0.169562892,157,0.766759335,1,0.636942675,weekly,NGA,204757.9,968.2657982,2.73,211.4686901,Rural settings,"Population <1,000,000",AFR,8/30/2010,10/3/2010,NA,admin2,12124,3
afr::nga::katsina::musawa,1,Monday,9,0.419011356,285,1.625139627,10,3.50877193,weekly,NGA,175369.5,787.8122154,2.95,222.6031744,Rural settings,"Population <1,000,000",AFR,8/30/2010,10/31/2010,NA,admin2,12915,4
afr::nga::katsina::rimi,1,Monday,12,0.300021958,228,1.238769197,16,7.01754386,weekly,NGA,184053.7,484.948199,1.7,379.5327014,Rural settings,"Population <1,000,000",AFR,8/30/2010,11/21/2010,NA,admin2,12501,3
afr::nga::katsina::zango,1,Monday,10,0.207036626,93,0.530522042,0,0,weekly,NGA,175299,645.5835045,1.67,271.5357483,Rural settings,"Population <1,000,000",AFR,9/6/2010,11/14/2010,NA,admin2,15232,6
afr::nga::kebbi::shanga,1,Monday,5,0.315422644,65,0.439706745,9,13.84615385,weekly,NGA,147825.8,1496.39193,1.74,98.78815639,Rural settings,"Population <1,000,000",AFR,8/29/2011,10/2/2011,NA,admin2,12512,3
afr::nga::kebbi::shanga,2,Monday,12,0.315422644,167,0.942181791,9,5.389221557,weekly,NGA,177248.2,1496.39193,1.63,118.4503849,Rural settings,"Population <1,000,000",AFR,8/14/2017,11/5/2017,NA,admin2,12512,10
afr::nga::kwara::asa,1,Monday,7,0.02183415,18,0.105022261,0,0,weekly,NGA,171392.2,1563.700577,1.87,109.6067895,Rural settings,"Population <1,000,000",AFR,5/22/2017,7/9/2017,NA,admin2,12140,3
afr::nga::kwara::ilorineast,1,Monday,14,0.437357553,477,1.678703756,0,0,weekly,NGA,284147.8,432.6805085,1.61,656.7150459,Rural settings,"Population <1,000,000",AFR,5/8/2017,8/13/2017,NA,admin2,12532,4
afr::nga::kwara::moro,1,Monday,8,0.073067978,44,0.296026621,1,2.272727273,weekly,NGA,148635.3,3170.576097,2.22,46.87958764,Rural settings,"Population <1,000,000",AFR,5/15/2017,7/9/2017,NA,admin2,12142,4
afr::nga::nasarawa::keffi,1,Monday,6,0.193407154,44,0.368762974,0,0,weekly,NGA,119317.8,157.5400176,1.67,757.380898,Rural settings,"Population <1,000,000",AFR,8/3/2015,9/13/2015,NA,admin2,15231,3
afr::nga::nasarawa::obi,1,Monday,7,0.375706595,83,0.432239923,0,0,weekly,NGA,192023,988.0203012,1.64,194.3512697,Rural settings,"Population <1,000,000",AFR,7/27/2015,9/13/2015,NA,admin2,12563,3
afr::nga::nasarawa::toto,1,Monday,7,0.472843843,137,0.842059731,NA,NA,weekly,NGA,162696.3,2726.302266,1.45,59.67654505,Rural settings,"Population <1,000,000",AFR,11/27/2017,1/14/2018,NA,admin2,12562,3
afr::nga::niger::agaie,1,Monday,6,0.056135506,23,0.147863597,0,0,weekly,NGA,155548.8,1861.205255,2.05,83.57423212,Rural settings,"Population <1,000,000",AFR,8/15/2011,9/25/2011,NA,admin2,12155,4
afr::nga::niger::kontagora,1,Monday,16,1.068738409,918,5.129809447,32,3.48583878,weekly,NGA,178954,2013.433812,2.26,88.88000139,Rural settings,"Population <1,000,000",AFR,7/4/2011,10/23/2011,NA,admin2,15183,8
afr::nga::niger::magama,1,Monday,11,0.266542431,220,1.02939854,10,4.545454545,weekly,NGA,213717,3749.743171,3,56.99510347,Rural settings,"Population <1,000,000",AFR,8/8/2011,10/23/2011,NA,admin2,12154,3
afr::nga::niger::mashegu,1,Monday,10,0.077147646,85,0.335432541,6,7.058823529,weekly,NGA,253404.2,9077.744858,1.88,27.91488458,Rural settings,"Population <1,000,000",AFR,7/18/2011,9/25/2011,NA,admin2,12570,7
afr::nga::oyo::irepo,1,Monday,20,0.457012624,298,2.18357585,7,2.348993289,weekly,NGA,136473.4,978.7267404,2.3,139.4397377,Rural settings,"Population <1,000,000",AFR,6/27/2011,11/13/2011,NA,admin2,15226,7
afr::nga::sokoto::goronyo,1,Monday,12,0.280494669,282,1.334553716,9,3.191489362,weekly,NGA,211306.6,1645.409589,1.41,128.4218844,Rural settings,"Population <1,000,000",AFR,8/15/2011,11/6/2011,NA,admin2,12692,3
afr::nga::sokoto::gwadabawa,1,Monday,13,0.718980373,618,2.300566929,22,3.55987055,weekly,NGA,268629.4,1005.924985,1.87,267.0471496,Rural settings,"Population <1,000,000",AFR,8/8/2011,11/6/2011,NA,admin2,12690,4
afr::nga::sokoto::rabah,1,Monday,5,0.205413362,158,0.912924252,4,2.53164557,weekly,NGA,173070.2,2644.875428,1.62,65.43604972,Rural settings,"Population <1,000,000",AFR,8/8/2011,9/11/2011,NA,admin2,12707,3
afr::nga::taraba::jalingo,1,Monday,15,0.376384437,269,1.705307661,11,4.089219331,weekly,NGA,157742.8,190.4415509,1.66,828.3003329,Rural settings,"Population <1,000,000",AFR,5/10/2010,8/22/2010,NA,admin2,12711,6
afr::nga::taraba::takum,1,Monday,8,0.085011085,71,0.397504052,0,0,weekly,NGA,178614.5,2386.482517,2.23,74.84425246,Rural settings,"Population <1,000,000",AFR,6/6/2011,7/31/2011,NA,admin2,12928,3
afr::nga::yobe::gujba,1,Monday,15,0.925107184,636,4.098500549,11,1.729559748,weekly,NGA,155178.7,3468.995478,2.66,44.73303611,Rural settings,"Population <1,000,000",AFR,7/11/2011,10/23/2011,NA,admin2,15195,6
afr::nga::yobe::gulani,1,Monday,12,1.501225246,163,1.329775029,14,8.588957055,weekly,NGA,122577.1,2319.255028,1.76,52.85192811,Rural settings,"Population <1,000,000",AFR,8/8/2011,10/30/2011,NA,admin2,12720,3
afr::nga::yobe::potiskum,1,Monday,8,0.811080809,243,1.00326105,3,1.234567901,weekly,NGA,242210.1,551.5505997,1.62,439.1439337,Rural settings,"Population <1,000,000",AFR,9/12/2011,11/6/2011,NA,admin2,12726,3
afr::nga::zamfara::bakura,1,Monday,12,0.6164768,601,2.607216562,10,1.663893511,weekly,NGA,230514,2357.054132,1.71,97.79749937,Rural settings,"Population <1,000,000",AFR,8/26/2013,11/17/2013,NA,admin2,12727,5
afr::nga::zamfara::birninmagaji/kiyaw,1,Monday,5,0.556216883,85,0.364129033,3,3.529411765,weekly,NGA,233433.7,1108.22014,2.59,210.6383845,Rural settings,"Population <1,000,000",AFR,6/23/2014,7/27/2014,NA,admin2,12728,3
afr::nga::zamfara::gusau,2,Monday,12,3.8521627,1612,3.411638407,21,1.302729529,weekly,NGA,472500.3,3050.549395,2.27,154.8902308,Rural settings,"Population <1,000,000",AFR,8/26/2013,11/17/2013,NA,admin2,12738,8
afr::nga::zamfara::gusau,3,Monday,6,3.8521627,231,0.474561129,2,0.865800866,weekly,NGA,486765.5,3050.549395,1.75,159.5665033,Rural settings,"Population <1,000,000",AFR,6/16/2014,7/27/2014,NA,admin2,12738,3
afr::nga::zamfara::gusau,4,Monday,15,3.8521627,5443,9.92767643,NA,NA,weekly,NGA,548265.3,3050.549395,1.35,179.7267407,Rural settings,"Population <1,000,000",AFR,7/23/2018,11/4/2018,NA,admin2,12738,8
afr::nga::zamfara::maradun,1,Monday,9,0.549324294,524,2.051627905,30,5.72519084,weekly,NGA,255406.9,2322.32416,2.83,109.9790048,Rural settings,"Population <1,000,000",AFR,8/26/2013,10/27/2013,NA,admin2,12737,5
afr::nga::zamfara::maru,1,Monday,5,0.086871556,71,0.214937717,5,7.042253521,weekly,NGA,330328.3,7764.568829,2.25,42.54303198,Rural settings,"Population <1,000,000",AFR,9/27/2010,10/31/2010,NA,admin2,12732,3
afr::nga::zamfara::shinkafi,1,Monday,10,0.281978587,129,0.842112049,6,4.651162791,weekly,NGA,153186.3,916.8047854,2.62,167.0871514,Rural settings,"Population <1,000,000",AFR,8/23/2010,10/31/2010,NA,admin2,12731,3
afr::nga::zamfara::tsafe,1,Monday,5,0.112479229,49,0.162997677,0,0,weekly,NGA,300617.8,2052.046011,2.17,146.4966177,Rural settings,"Population <1,000,000",AFR,9/27/2010,10/31/2010,NA,admin2,12734,3
afr::sle::eastern::kenema,1,Monday,8,1.0021938,129,0.21980091,0,0,weekly,SLE,586894.8,6216.913706,1.62,94.40291884,Rural settings,"Population <1,000,000",AFR,12/31/2012,2/24/2013,NA,admin2,6340,3
afr::sle::eastern::kenema::nongowa,2,daily_group,20,17.03694395,451,6.04721411,NA,NA,daily,SLE,74579.8,623.7513747,1.66,119.5665501,Rural settings,"Population <100,000",AFR,10/8/2012,2/24/2013,NA,admin3,15062,2.86
afr::sle::northern::bombali,1,Monday,9,3.533220739,1208,2.661435778,15,1.241721854,weekly,SLE,453890.3,8215.511167,2.73,55.24796824,Rural settings,"Population <1,000,000",AFR,7/23/2012,9/23/2012,NA,admin2,2428,5
afr::sle::northern::bombali::bombalisebora,1,daily_group,11,76.98939004,1006,51.29335288,NA,NA,daily,SLE,19612.7,260.9468266,2.57,75.1597567,Rural settings,"Population <100,000",AFR,7/23/2012,10/7/2012,NA,admin3,15060,4.43
afr::sle::northern::kambia,2,Monday,37,5.976900045,1369,4.335410421,32,2.337472608,weekly,SLE,315771.7,3081.710931,2.08,102.4663595,Rural settings,"Population <1,000,000",AFR,1/9/2012,9/23/2012,NA,admin2,5537,3
afr::sle::northern::kambia::magbema,1,daily_group,11,9.886776524,115,1.568645003,NA,NA,daily,SLE,73311.7,333.0001234,1.55,220.1551737,Rural settings,"Population <100,000",AFR,8/27/2012,11/11/2012,NA,admin3,15071,3.29
afr::sle::northern::kambia::mambolo,1,daily_group,12,21.70036816,175,5.703472396,NA,NA,daily,SLE,30683.1,230.3528828,1.65,133.2004168,Rural settings,"Population <100,000",AFR,1/30/2012,4/22/2012,NA,admin3,15072,2
afr::sle::northern::kambia::samu,1,daily_group,8,13.1277578,229,3.68135945,NA,NA,daily,SLE,62205.3,544.513388,2.36,114.2401663,Rural settings,"Population <100,000",AFR,1/9/2012,3/4/2012,NA,admin3,15069,4
afr::sle::northern::kambia::samu,2,daily_group,13,13.1277578,165,2.652507901,NA,NA,daily,SLE,62205.3,544.513388,1.52,114.2401663,Rural settings,"Population <100,000",AFR,7/30/2012,10/28/2012,NA,admin3,15069,10.29
afr::sle::northern::koinadugu,1,Monday,4,0.491256783,57,0.183458999,0,0,weekly,SLE,310696.1,12398.17527,1.97,25.05982479,Rural settings,"Population <1,000,000",AFR,8/27/2012,9/23/2012,NA,admin2,3223,4
afr::sle::northern::portloko,1,Monday,10,17.05845394,1474,2.841148147,42,2.849389417,weekly,SLE,518804.3,5942.604797,1.52,87.30250752,Rural settings,"Population <1,000,000",AFR,7/9/2012,9/16/2012,NA,admin2,15058,4
afr::sle::northern::portloko::buyaromende,1,daily_group,10,11.74544565,71,1.682272764,NA,NA,daily,SLE,42204.8,432.3518133,1.76,97.61679887,Rural settings,"Population <100,000",AFR,7/9/2012,9/16/2012,NA,admin3,15074,2.29
afr::sle::northern::portloko::dibia,1,daily_group,29,13.00491325,107,7.855387118,NA,NA,daily,SLE,13621.2,184.8871029,1.77,73.67306744,Rural settings,"Population <100,000",AFR,3/26/2012,10/14/2012,NA,admin3,15081,7.86
